tanggal_uji,nomor_kendaraan,merek,bahan_bakar,tipe,tahun_pembuatan,alat_uji,ket
43985,B9524EN,MITSUBISHI,Solar,BOX,2007,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
43985,B9320U,MITSUBISHI,Solar,PICK UP,2009,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
43985,B7412MS,SUZUKI,Bensin,MPV/ MINI BUS,2007,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
43985,B1371UYG,TOYOTA,Bensin,MPV/ MINI BUS,2015,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
43985,B1103UJN,TOYOTA,Solar,MPV/ MINI BUS,2016,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
43985,B2109AB,KIA,Solar,LAINNYA,2005,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
43984,B1267TZL,TOYOTA,Solar,MPV/ MINI BUS,2012,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
43984,B1030TFL,TOYOTA,Bensin,MPV/ MINI BUS,2009,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
43984,B9426SAJ,DAIHATSU,Bensin,PICK UP,2019,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
43984,B7972SDA,TOYOTA,Solar,BUS,2018,BrainBee / AGS 688 + OPA 100 / 10081153,Lulus
43984,B9287PCD,DAIHATSU,Bensin,BOX,2011,NEOMOTECH / CG 450 / 4N11D017,Lulus
